 2001.25     0.000492143  Lin-Lin
 2019.7      0.000517994  Lin-Lin
 2038.16     0.000546817  Lin-Lin
 2056.62     0.000578513  Lin-Lin
 2075.07     0.000614053  Lin-Lin
 2093.53     0.000653345  Lin-Lin
 2110.76     0.000694494  Lin-Lin
 2125.52     0.000733251  Lin-Lin
 2140.28     0.000776167  Lin-Lin
 2156.67     0.000828662  Lin-Lin
 2172.25     0.000884559  Lin-Lin
 2184.58     0.000933169  Lin-Lin
 2199.34     0.00099786   Lin-Lin
 2209.58     0.001047     Lin-Lin
 2222.08     0.00111194   Lin-Lin
 2232.86     0.00117388   Lin-Lin
 2243.64     0.00124126   Lin-Lin
 2256.53     0.00133041   Lin-Lin
 2266.46     0.00140626   Lin-Lin
 2276.39     0.00148888   Lin-Lin
 2283.01     0.00154848   Lin-Lin
 2293.64     0.00165222   Lin-Lin
 2301.91     0.00174052   Lin-Lin
 2310.18     0.00183643   Lin-Lin
 2318.45     0.00194079   Lin-Lin
 2326.72     0.00205458   Lin-Lin
 2334.4      0.00216973   Lin-Lin
 2344.53     0.00233762   Lin-Lin
 2351.92     0.00247261   Lin-Lin
 2360.92     0.00265567   Lin-Lin
 2367.21     0.00279522   Lin-Lin
 2373.78     0.00295211   Lin-Lin
 2381.99     0.00316882   Lin-Lin
 2389.24     0.00338141   Lin-Lin
 2396.21     0.00360713   Lin-Lin
 2403.52     0.00386956   Lin-Lin
 2408.74     0.00407427   Lin-Lin
 2414.32     0.00431219   Lin-Lin
 2419.53     0.00455457   Lin-Lin
 2426.82     0.00492935   Lin-Lin
 2431.96     0.00522122   Lin-Lin
 2437.09     0.00554035   Lin-Lin
 2441.76     0.00585927   Lin-Lin
 2446.44     0.00620446   Lin-Lin
 2451.11     0.00658142   Lin-Lin
 2455.76     0.00699221   Lin-Lin
 2460.41     0.00744268   Lin-Lin
 2464.97     0.00792703   Lin-Lin
 2469.47     0.00845454   Lin-Lin
 2473.97     0.0090359    Lin-Lin
 2478.03     0.0096132    Lin-Lin
 2482.09     0.0102494    Lin-Lin
 2486.16     0.0109511    Lin-Lin
 2490.22     0.0117302    Lin-Lin
 2494.28     0.0125923    Lin-Lin
 2498.09     0.0134917    Lin-Lin
 2501.78     0.0144501    Lin-Lin
 2505.47     0.0155225    Lin-Lin
 2509.16     0.0167193    Lin-Lin
 2512.86     0.0180604    Lin-Lin
 2515.32     0.0190491    Lin-Lin
 2517.78     0.0201213    Lin-Lin
 2520.24     0.021283     Lin-Lin
 2522.7      0.0225435    Lin-Lin
 2525.16     0.0239254    Lin-Lin
 2527.62     0.0254394    Lin-Lin
 2530.08     0.0271022    Lin-Lin
 2532.54     0.028934     Lin-Lin
 2535        0.0309587    Lin-Lin
 2537.22     0.032969     Lin-Lin
 2539.43     0.0351812    Lin-Lin
 2541.65     0.0376176    Lin-Lin
 2543.86     0.0403232    Lin-Lin
 2546.08     0.0433368    Lin-Lin
 2547.74     0.0458257    Lin-Lin
 2549.4      0.0485368    Lin-Lin
 2551.06     0.0514976    Lin-Lin
 2552.72     0.0547398    Lin-Lin
 2554.38     0.0583009    Lin-Lin
 2556.04     0.0622244    Lin-Lin
 2557.7      0.066562     Lin-Lin
 2559.36     0.0713746    Lin-Lin
 2561.03     0.0767356    Lin-Lin
 2562.69     0.0827328    Lin-Lin
 2563.79     0.0871362    Lin-Lin
 2564.9      0.0919066    Lin-Lin
 2566.01     0.0970868    Lin-Lin
 2567.12     0.102726     Lin-Lin
 2568.22     0.108882     Lin-Lin
 2569.33     0.115621     Lin-Lin
 2570.44     0.123022     Lin-Lin
 2571.73     0.132616     Lin-Lin
 2572.59     0.139669     Lin-Lin
 2573.45     0.147317     Lin-Lin
 2574.31     0.155633     Lin-Lin
 2575.18     0.164698     Lin-Lin
 2576.04     0.174605     Lin-Lin
 2576.9      0.185462     Lin-Lin
 2577.64     0.19563      Lin-Lin
 2578.56     0.20963      Lin-Lin
 2579.48     0.225294     Lin-Lin
 2580.1      0.2368       Lin-Lin
 2580.71     0.249271     Lin-Lin
 2581.33     0.262825     Lin-Lin
 2581.94     0.277603     Lin-Lin
 2582.53     0.292924     Lin-Lin
 2583.08     0.308745     Lin-Lin
 2583.64     0.326007     Lin-Lin
 2584.19     0.344908     Lin-Lin
 2584.74     0.365687     Lin-Lin
 2585.3      0.388629     Lin-Lin
 2585.85     0.414081     Lin-Lin
 2586.4      0.442467     Lin-Lin
 2586.86     0.468513     Lin-Lin
 2587.4      0.502948     Lin-Lin
 2587.76     0.528416     Lin-Lin
 2588.13     0.556219     Lin-Lin
 2588.49     0.586702     Lin-Lin
 2588.85     0.620278     Lin-Lin
 2589.21     0.657457     Lin-Lin
 2589.57     0.69886      Lin-Lin
 2589.84     0.732492     Lin-Lin
 2590.1      0.769213     Lin-Lin
 2590.37     0.809488     Lin-Lin
 2590.64     0.853872     Lin-Lin
 2590.9      0.90306      Lin-Lin
 2591.17     0.957911     Lin-Lin
 2591.43     1.01952      Lin-Lin
